Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Missouri,Vernon,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,Warren,0,0,0,0,0,0,2,2,5,6,7,7
Missouri,Washington,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,Wayne,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,Webster,0,0,0,0,0,0,0,0,2,2,2,2
Missouri,Worth,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,Wright,0,0,0,0,1,1,3,4,4,4,6,6
Missouri,St. Louis City,15,23,44,69,72,95,102,102,150,195,239,239
Missouri,Kansas City,17,21,43,64,78,94,102,100,119,128,139,139
Missouri,Out of MO,0,0,0,0,0,0,0,0,0,0,0,0
Missouri,Unassigned,4,6,0,0,0,0,0,0,0,0,0,0
