Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06
Kentucky,Elliott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Estill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Fayette,1,1,1,1,2,2,2,2,2,3,3,6,7,7,7
Kentucky,Fleming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Floyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Fulton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Gallatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Garrard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Grant,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Kentucky,Graves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Grayson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Greenup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Hancock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Hardin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Harlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Hickman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Hopkins,0,0,0,0,1,1,1,1,1,1,2,2,2,4,4
Kentucky,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Jefferson,1,1,2,2,2,3,3,3,3,7,7,11,11,17,17
Kentucky,Jessamine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Kenton,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3
Kentucky,Knott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Knox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Larue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Laurel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Leslie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Letcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Livingston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Lyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,McCracken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,McCreary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,McLean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kentucky,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kentucky,Magoffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Marion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Mason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Meade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Menifee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Mercer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Metcalfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Monroe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Muhlenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Nicholas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Oldham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Owen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Owsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Pendleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Pulaski,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Kentucky,Robertson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Rockcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Rowan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Scott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Simpson,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Kentucky,Spencer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Todd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Trigg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Trimble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Wayne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Whitley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Wolfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Woodford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kentucky,Out of KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,Unassigned,0,0,0,0,0,0,0,2,2,3,14,3,6,0,0
