Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06
Nebraska,Otoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Pawnee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Phelps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Pierce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Platte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Polk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Red Willow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Richardson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Saline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sarpy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Saunders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Scotts Bluff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Seward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sheridan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sherman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sioux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Stanton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thurston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Wayne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Wheeler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Out of NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Unassigned,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
