Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Virginia,Nottoway,0,0,1,1,1,1,1,1,1,1,1,1
Virginia,Orange,0,1,1,1,1,1,1,1,2,4,4,4
Virginia,Page,0,0,0,0,0,0,0,0,1,1,1,2
Virginia,Patrick,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Pittsylvania,0,0,0,1,1,1,1,1,1,1,1,1
Virginia,Powhatan,0,0,0,0,0,1,1,3,4,3,3,4
Virginia,Prince Edward,1,1,2,2,2,2,2,2,2,2,2,2
Virginia,Prince George,0,0,0,0,2,2,4,5,7,8,8,10
Virginia,Prince William,18,23,32,36,44,56,72,79,94,106,117,131
Virginia,Pulaski,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Rappahannock,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Richmond,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Roanoke,0,0,1,1,1,2,2,2,3,4,4,9
Virginia,Rockbridge,1,1,2,2,2,2,2,2,2,2,2,2
Virginia,Rockingham,2,3,3,3,4,4,4,5,5,9,11,11
Virginia,Russell,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Scott,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Shenandoah,0,0,3,3,3,3,4,6,7,8,9,10
Virginia,Smyth,0,0,0,0,0,0,0,1,1,2,2,2
Virginia,Southampton,0,0,0,0,1,1,1,1,1,1,2,4
Virginia,Spotsylvania,2,2,3,3,3,3,3,6,7,8,9,11
Virginia,Stafford,6,6,6,11,11,11,11,20,24,28,27,29
Virginia,Surry,0,0,0,0,0,0,0,0,1,1,1,3
Virginia,Sussex,0,0,0,0,0,0,0,0,0,1,1,2
Virginia,Tazewell,0,0,0,0,0,0,1,2,2,2,2,2
Virginia,Warren,0,0,0,1,2,2,2,2,3,3,3,4
Virginia,Washington,0,0,0,1,1,1,2,2,2,2,2,3
Virginia,Westmoreland,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Wise,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Wythe,0,0,0,0,0,0,1,1,1,2,2,2
Virginia,York,5,6,8,9,9,9,9,11,14,16,17,17
Virginia,Alexandria,6,8,9,14,18,20,25,26,30,32,33,56
Virginia,Bristol,0,0,0,0,1,1,1,1,1,1,1,1
Virginia,Buena Vista,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Charlottesville,4,5,6,9,11,12,12,13,14,16,17,17
Virginia,Chesapeake,0,1,3,4,5,7,17,18,23,31,39,50
Virginia,Colonial Heights,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Covington,0,0,0,0,0,0,0,0,0,1,1,1
Virginia,Danville,1,1,2,2,4,4,5,4,4,4,7,9
Virginia,Emporia,0,0,0,0,0,0,0,0,0,0,0,1
Virginia,Fairfax City,0,0,1,1,0,0,0,1,1,0,0,0
Virginia,Falls Church,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Franklin City,0,0,0,0,0,0,0,0,1,1,1,3
Virginia,Fredericksburg,0,0,1,1,1,1,1,1,1,1,2,4
Virginia,Galax,0,0,0,0,1,1,1,1,1,1,1,1
Virginia,Hampton,0,0,0,1,5,7,7,9,13,14,16,29
Virginia,Harrisonburg,1,1,2,3,5,5,5,6,6,10,15,22
Virginia,Hopewell,0,0,0,0,0,1,1,3,4,4,5,7
Virginia,Lexington,0,0,0,0,0,0,0,0,0,0,0,2
Virginia,Lynchburg,0,0,2,2,2,2,3,4,5,7,9,9
Virginia,Manassas,0,0,0,0,0,4,5,7,8,9,12,13
Virginia,Manassas Park,0,0,0,0,0,0,1,1,1,1,1,2
Virginia,Martinsville,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Newport News,2,3,4,8,12,13,17,18,23,29,33,37
Virginia,Norfolk,5,8,8,9,8,10,14,17,27,33,37,43
Virginia,Norton,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Petersburg,0,0,0,0,0,0,0,2,2,4,4,8
Virginia,Poquoson,0,0,0,1,1,2,2,2,2,3,3,3
Virginia,Portsmouth,0,0,0,0,3,4,4,4,12,13,16,17
Virginia,Radford,0,0,1,1,1,1,1,1,1,1,1,1
Virginia,Richmond City,8,11,13,14,17,20,25,25,26,33,52,76
Virginia,Roanoke City,0,0,0,0,1,0,2,6,6,6,9,4
Virginia,Salem,0,0,0,0,0,0,0,0,0,0,1,1
Virginia,Staunton,0,0,0,0,0,0,0,0,0,0,1,0
Virginia,Suffolk,1,1,1,1,1,1,1,3,4,5,6,10
Virginia,Virginia Beach,17,17,23,26,29,35,49,52,65,88,111,128
Virginia,Waynesboro,0,0,0,0,0,0,0,0,2,2,2,3
Virginia,Williamsburg,5,5,5,5,5,6,7,7,8,9,9,9
Virginia,Winchester,0,0,0,0,0,0,1,3,3,5,5,9
Virginia,Out of VA,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
