Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Nebraska,Hall,0,0,0,0,0,3,3,6,8,15,17,26
Nebraska,Hamilton,0,0,0,0,0,0,0,0,0,0,2,3
Nebraska,Harlan,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Hayes,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Hitchcock,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Holt,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Hooker,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Howard,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Johnson,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Kearney,0,0,0,0,1,1,1,1,1,1,1,1
Nebraska,Keith,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Keya Paha,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Kimball,0,0,0,0,0,0,0,0,0,1,3,5
Nebraska,Knox,2,2,2,2,2,2,2,2,2,2,2,2
Nebraska,Lancaster,2,2,3,3,3,4,4,8,8,9,12,14
Nebraska,Lincoln,3,3,3,3,3,3,3,5,5,9,11,14
Nebraska,Logan,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Loup,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,McPherson,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Madison,0,1,1,1,1,1,1,2,2,3,4,5
Nebraska,Merrick,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Morrill,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Nance,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Nemaha,1,1,1,1,1,1,1,1,1,1,1,1
Nebraska,Nuckolls,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Otoe,0,0,0,0,0,0,0,0,0,0,1,1
Nebraska,Pawnee,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Perkins,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Phelps,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Pierce,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Platte,0,0,0,0,0,0,0,1,1,2,3,3
Nebraska,Polk,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Red Willow,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Richardson,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Rock,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Saline,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sarpy,5,8,8,8,10,11,11,13,16,17,20,24
Nebraska,Saunders,0,1,1,2,2,2,2,2,2,2,3,3
Nebraska,Scotts Bluff,0,0,0,0,0,0,0,1,1,3,3,3
Nebraska,Seward,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sheridan,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sherman,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Sioux,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Stanton,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thayer,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thomas,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Thurston,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Valley,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Washington,0,3,3,4,5,5,5,9,19,19,19,19
Nebraska,Wayne,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Webster,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Wheeler,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,York,0,0,0,0,0,0,0,1,1,1,1,1
Nebraska,Out of NE,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,Unassigned,0,0,0,0,2,0,4,2,3,3,2,1
