Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30
Georgia,Heard,1,1,1,1,1,1,1,1
Georgia,Henry,9,13,13,25,40,50,55,58
Georgia,Houston,1,3,5,9,9,12,15,16
Georgia,Irwin,0,1,2,2,3,3,3,3
Georgia,Jackson,0,0,1,1,2,2,2,2
Georgia,Jasper,0,1,2,2,2,2,2,2
Georgia,Jeff Davis,0,0,0,0,0,0,0,0
Georgia,Jefferson,0,0,0,0,0,0,0,0
Georgia,Jenkins,0,0,0,0,0,1,1,1
Georgia,Johnson,0,0,0,0,0,0,0,0
Georgia,Jones,0,0,1,1,2,2,2,2
Georgia,Lamar,3,3,3,3,3,2,2,4
Georgia,Lanier,0,0,0,0,0,0,0,0
Georgia,Laurens,2,5,6,7,7,7,9,12
Georgia,Lee,16,20,25,30,35,37,43,44
Georgia,Liberty,0,1,1,1,1,2,3,4
Georgia,Lincoln,1,1,1,1,3,3,3,3
Georgia,Long,0,0,0,1,1,1,1,1
Georgia,Lowndes,8,10,11,12,16,20,20,20
Georgia,Lumpkin,2,3,3,4,4,4,4,4
Georgia,McDuffie,0,0,0,0,0,1,1,1
Georgia,McIntosh,0,0,0,0,0,0,0,0
Georgia,Macon,0,1,1,1,1,1,1,1
Georgia,Madison,1,1,1,2,3,3,3,3
Georgia,Marion,0,0,0,0,0,0,0,0
Georgia,Meriwether,0,1,1,1,3,3,5,6
Georgia,Miller,1,1,2,2,2,4,4,4
Georgia,Mitchell,0,3,4,10,14,14,15,15
Georgia,Monroe,1,3,3,3,3,3,3,3
Georgia,Montgomery,0,0,0,0,0,0,0,0
Georgia,Morgan,1,1,1,1,1,1,1,1
Georgia,Murray,0,0,0,0,0,2,3,3
Georgia,Muscogee,2,3,4,5,8,8,8,12
Georgia,Newton,4,5,7,10,15,15,17,18
Georgia,Oconee,3,5,5,7,10,10,11,11
Georgia,Oglethorpe,0,0,0,0,0,0,0,0
Georgia,Paulding,5,6,6,7,12,19,23,24
Georgia,Peach,3,3,4,5,6,6,6,7
Georgia,Pickens,2,4,4,4,4,5,5,6
Georgia,Pierce,1,1,1,1,1,1,2,2
Georgia,Pike,0,0,0,0,0,1,2,2
Georgia,Polk,4,8,8,10,10,10,10,12
Georgia,Pulaski,0,1,1,1,1,2,3,3
Georgia,Putnam,0,0,0,0,0,0,0,0
Georgia,Quitman,0,0,0,0,0,0,0,0
Georgia,Rabun,0,0,0,0,0,0,0,0
Georgia,Randolph,1,1,1,1,3,3,3,3
Georgia,Richmond,11,11,11,10,11,12,12,13
Georgia,Rockdale,4,7,9,12,16,17,18,18
Georgia,Schley,0,0,0,0,0,0,0,1
Georgia,Screven,0,0,0,0,0,0,0,0
Georgia,Seminole,0,0,2,2,2,3,3,5
Georgia,Spalding,4,5,6,11,11,11,12,12
Georgia,Stephens,0,1,2,1,1,2,3,3
Georgia,Stewart,0,0,0,0,0,0,0,0
Georgia,Sumter,2,2,5,5,10,11,15,16
Georgia,Talbot,0,0,0,0,0,0,0,0
Georgia,Taliaferro,0,0,0,0,0,0,0,0
Georgia,Tattnall,1,1,1,2,2,2,2,2
Georgia,Taylor,0,0,1,1,1,1,1,1
Georgia,Telfair,0,0,1,0,0,0,0,0
Georgia,Terrell,2,3,3,5,6,6,10,12
Georgia,Thomas,0,0,1,1,3,6,7,7
Georgia,Tift,2,2,5,5,11,13,13,19
Georgia,Toombs,0,0,0,1,1,1,1,2
Georgia,Towns,0,0,0,0,0,0,0,0
Georgia,Treutlen,0,0,0,0,0,0,0,0
Georgia,Troup,4,6,6,10,11,9,9,11
Georgia,Turner,1,1,1,2,2,2,2,3
Georgia,Twiggs,1,1,2,2,2,2,2,2
Georgia,Union,0,0,0,0,0,0,0,0
Georgia,Upson,0,0,0,0,2,4,5,5
Georgia,Walker,0,0,0,0,0,0,0,0
Georgia,Walton,0,1,1,0,0,2,5,4
Georgia,Ware,0,0,0,1,2,2,5,5
Georgia,Warren,0,0,0,0,0,0,0,1
Georgia,Washington,1,1,2,2,2,2,2,2
Georgia,Wayne,0,0,0,0,0,0,0,0
Georgia,Webster,0,0,0,0,0,0,0,0
Georgia,Wheeler,0,0,0,0,0,0,1,1
Georgia,White,0,0,1,1,1,1,1,1
Georgia,Whitfield,2,2,4,5,6,6,8,7
Georgia,Wilcox,0,0,0,0,0,0,0,0
Georgia,Wilkes,0,0,1,1,1,1,1,1
Georgia,Wilkinson,0,0,0,0,0,0,0,0
Georgia,Worth,3,4,4,5,7,8,10,11
Georgia,Out of GA,0,0,0,0,0,0,0,0
Georgia,Unassigned,45,81,146,166,217,230,262,164
