Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30
Texas,Edwards,0,0,0,0,0,0,0,0
Texas,Ellis,3,6,7,7,10,13,13,15
Texas,El Paso,9,10,16,28,28,38,42,40
Texas,Erath,1,1,1,1,1,1,2,3
Texas,Falls,1,1,1,1,1,1,1,1
Texas,Fannin,1,1,1,1,1,1,1,1
Texas,Fayette,1,1,1,1,1,1,1,1
Texas,Fisher,0,0,0,0,0,0,0,0
Texas,Floyd,0,0,0,0,0,0,0,0
Texas,Foard,0,0,0,0,0,0,0,0
Texas,Fort Bend,29,46,46,86,101,101,119,119
Texas,Franklin,0,0,0,0,0,0,1,1
Texas,Freestone,0,0,0,0,0,0,0,0
Texas,Frio,0,0,0,0,0,0,0,0
Texas,Gaines,1,1,1,1,1,1,1,1
Texas,Galveston,18,18,22,40,40,49,70,70
Texas,Garza,0,0,0,0,0,0,0,0
Texas,Gillespie,0,0,0,0,0,0,0,0
Texas,Glasscock,0,0,0,0,0,0,0,0
Texas,Goliad,0,0,0,0,0,0,0,0
Texas,Gonzales,0,0,0,0,0,0,0,0
Texas,Gray,0,0,0,0,0,0,0,0
Texas,Grayson,2,2,2,2,2,2,3,7
Texas,Gregg,1,1,3,4,4,4,4,5
Texas,Grimes,2,2,2,2,2,2,2,2
Texas,Guadalupe,2,4,4,9,8,8,10,13
Texas,Hale,0,0,1,1,1,1,1,1
Texas,Hall,0,0,0,0,0,0,0,0
Texas,Hamilton,0,0,0,0,0,0,0,0
Texas,Hansford,0,0,0,0,0,0,0,0
Texas,Hardeman,0,0,0,0,0,0,0,0
Texas,Hardin,2,2,2,2,4,6,9,9
Texas,Harris,78,134,185,203,229,445,526,563
Texas,Harrison,0,0,0,1,1,1,1,1
Texas,Hartley,0,0,0,0,0,0,0,0
Texas,Haskell,0,0,0,0,0,0,0,0
Texas,Hays,7,7,10,11,13,13,13,16
Texas,Hemphill,0,0,0,0,0,0,0,0
Texas,Henderson,0,0,0,0,0,0,1,1
Texas,Hidalgo,2,2,7,9,11,18,27,28
Texas,Hill,0,0,0,0,0,0,1,1
Texas,Hockley,3,3,5,5,7,7,7,7
Texas,Hood,0,0,0,1,2,3,2,3
Texas,Hopkins,0,1,1,1,1,1,1,2
Texas,Houston,0,0,0,0,0,0,0,0
Texas,Howard,0,0,0,0,0,0,0,0
Texas,Hudspeth,0,0,0,0,0,0,0,0
Texas,Hunt,0,1,1,1,1,1,1,3
Texas,Hutchinson,0,0,0,0,0,0,0,0
Texas,Irion,0,0,0,0,0,0,0,0
Texas,Jack,0,0,0,0,0,0,0,0
Texas,Jackson,0,0,0,0,1,1,1,1
Texas,Jasper,0,0,0,0,0,0,0,1
Texas,Jeff Davis,0,0,0,0,0,0,0,0
Texas,Jefferson,6,6,6,7,8,12,16,18
Texas,Jim Hogg,0,0,0,0,0,0,0,0
Texas,Jim Wells,0,0,0,0,0,0,0,0
Texas,Johnson,2,2,3,3,6,8,8,8
Texas,Jones,0,0,0,0,0,0,0,0
Texas,Karnes,0,0,0,1,1,1,2,2
Texas,Kaufman,0,0,2,2,2,2,2,3
Texas,Kendall,1,1,1,3,4,6,7,7
Texas,Kenedy,0,0,0,0,0,0,0,0
Texas,Kent,0,0,0,0,0,0,0,0
Texas,Kerr,0,0,0,0,0,0,0,0
Texas,Kimble,0,0,0,0,0,0,0,0
Texas,King,0,0,0,0,0,0,0,0
Texas,Kinney,0,0,0,0,0,0,0,0
Texas,Kleberg,0,0,0,0,0,1,1,1
Texas,Knox,0,0,0,0,0,0,0,0
Texas,Lamar,1,1,1,1,1,1,3,3
Texas,Lamb,0,0,0,0,1,1,1,1
Texas,Lampasas,0,0,0,0,0,0,0,0
Texas,La Salle,0,0,0,0,0,0,0,0
Texas,Lavaca,1,1,1,1,1,3,1,1
Texas,Lee,0,0,0,0,0,0,0,0
Texas,Leon,0,0,0,0,0,0,0,1
Texas,Liberty,1,1,1,1,2,2,2,2
Texas,Limestone,0,0,1,1,1,1,1,2
Texas,Lipscomb,0,0,0,0,0,0,0,0
Texas,Live Oak,0,0,0,0,0,0,0,0
Texas,Llano,0,1,1,2,2,2,2,3
Texas,Loving,0,0,0,0,0,0,0,0
Texas,Lubbock,9,12,13,19,29,31,41,51
Texas,Lynn,0,0,0,0,0,1,2,2
Texas,McCulloch,0,0,0,0,0,0,0,0
Texas,McLennan,16,24,24,28,33,34,34,36
Texas,McMullen,0,0,0,0,0,0,0,0
Texas,Madison,0,0,0,0,0,0,0,0
Texas,Marion,0,0,0,0,0,0,0,0
Texas,Martin,0,0,0,1,1,1,1,1
Texas,Mason,0,0,0,0,0,0,0,0
Texas,Matagorda,4,4,6,9,10,11,11,20
Texas,Maverick,1,1,1,1,1,1,1,1
Texas,Medina,1,1,1,1,3,3,3,3
Texas,Menard,0,0,0,0,0,0,0,0
Texas,Midland,1,3,4,6,7,11,12,13
Texas,Milam,2,2,2,2,2,2,2,2
Texas,Mills,0,0,0,0,0,0,0,0
Texas,Mitchell,0,0,0,0,0,0,0,0
Texas,Montague,0,0,0,0,1,1,1,1
Texas,Montgomery,19,23,31,41,47,63,65,81
Texas,Moore,0,0,0,0,0,0,0,1
Texas,Morris,0,0,1,1,1,1,1,1
Texas,Motley,0,0,0,0,0,0,0,0
Texas,Nacogdoches,0,0,1,1,1,1,2,2
Texas,Navarro,0,0,0,0,1,1,1,3
Texas,Newton,0,0,0,0,0,0,0,0
Texas,Nolan,0,0,0,0,0,0,0,0
Texas,Nueces,1,6,10,14,18,21,22,22
Texas,Ochiltree,0,0,0,0,0,0,0,0
Texas,Oldham,1,1,1,1,2,2,2,2
Texas,Orange,1,1,1,1,1,1,1,5
Texas,Palo Pinto,0,0,0,0,0,0,0,0
Texas,Panola,0,0,0,0,0,0,0,0
Texas,Parker,1,1,1,2,2,4,4,4
Texas,Parmer,0,0,0,0,0,0,0,0
Texas,Pecos,0,0,0,0,0,0,0,0
Texas,Polk,0,0,0,0,0,1,1,1
Texas,Potter,2,3,3,3,3,3,5,5
Texas,Presidio,0,0,0,0,0,0,0,0
Texas,Rains,0,0,0,0,0,0,0,0
Texas,Randall,2,2,2,2,3,3,6,6
Texas,Reagan,0,0,0,0,0,0,0,0
Texas,Real,0,0,0,0,0,0,0,0
Texas,Red River,0,0,0,0,0,0,0,0
Texas,Reeves,0,0,1,1,1,0,0,0
Texas,Refugio,0,0,0,0,0,0,0,0
Texas,Roberts,0,0,0,0,0,0,0,0
Texas,Robertson,1,1,1,1,1,2,2,2
Texas,Rockwall,0,0,0,2,3,3,3,4
Texas,Runnels,0,0,0,0,0,0,0,0
Texas,Rusk,1,1,2,2,2,2,2,3
Texas,Sabine,0,0,0,0,0,0,0,0
Texas,San Augustine,0,0,0,0,0,0,0,0
Texas,San Jacinto,0,0,0,0,0,1,1,1
Texas,San Patricio,0,0,1,2,2,2,2,2
Texas,San Saba,0,0,0,0,0,0,0,0
Texas,Schleicher,0,0,0,0,0,0,0,0
Texas,Scurry,0,0,0,0,0,0,0,0
Texas,Shackelford,0,0,0,0,0,0,0,0
Texas,Shelby,0,0,0,1,1,1,1,2
Texas,Sherman,0,0,0,0,0,0,0,0
Texas,Smith,10,14,16,21,27,27,31,32
Texas,Somervell,0,0,0,0,0,0,0,0
Texas,Starr,0,0,0,1,2,2,2,2
Texas,Stephens,0,0,0,0,0,0,0,0
Texas,Sterling,0,0,0,0,0,0,0,0
Texas,Stonewall,0,0,0,0,0,0,0,0
Texas,Sutton,0,0,0,0,0,0,0,0
Texas,Swisher,0,0,0,1,1,1,1,1
Texas,Tarrant,57,71,90,100,114,128,139,238
Texas,Taylor,0,0,0,1,2,3,9,11
Texas,Terrell,0,0,0,0,0,0,0,0
Texas,Terry,0,1,3,3,4,4,4,4
Texas,Throckmorton,0,0,0,0,0,0,0,0
Texas,Titus,0,0,0,0,0,0,0,0
Texas,Tom Green,0,1,3,2,2,3,5,6
Texas,Travis,79,86,98,119,160,179,200,206
Texas,Trinity,0,0,0,0,0,0,0,0
Texas,Tyler,0,0,0,0,0,0,0,0
Texas,Upshur,0,0,0,0,0,0,0,2
Texas,Upton,0,0,0,0,0,0,0,0
Texas,Uvalde,0,0,0,0,1,1,1,2
Texas,Val Verde,0,0,1,1,3,5,5,5
Texas,Van Zandt,1,1,1,1,1,1,1,2
Texas,Victoria,0,3,3,3,3,3,3,6
Texas,Walker,1,1,1,3,2,3,3,3
Texas,Waller,1,1,1,0,0,0,0,3
Texas,Ward,0,0,0,0,0,0,0,0
Texas,Washington,0,0,0,0,3,6,6,8
Texas,Webb,4,4,9,11,19,25,30,35
Texas,Wharton,1,1,3,3,3,3,3,6
Texas,Wheeler,0,0,0,0,0,0,0,0
Texas,Wichita,5,5,8,10,15,23,23,28
Texas,Wilbarger,0,0,0,0,0,0,0,0
Texas,Willacy,0,0,0,0,1,1,1,2
Texas,Williamson,14,14,22,27,34,34,37,37
Texas,Wilson,0,0,1,1,1,2,2,2
Texas,Winkler,0,0,0,0,0,0,0,0
Texas,Wise,0,0,0,0,0,0,0,1
Texas,Wood,0,0,0,0,0,0,0,0
Texas,Yoakum,0,0,0,0,1,0,0,0
Texas,Young,0,0,1,1,1,1,1,1
Texas,Zapata,0,0,0,0,0,0,0,0
Texas,Zavala,0,0,0,0,0,0,0,0
Texas,Out of TX,0,0,0,0,0,0,0,0
Texas,Unassigned,0,0,0,0,0,0,0,0
